# orthogroupId	proteinId
OG0002944	ENSTNIP00000016923
OG0002944	ENSDARP00000123016
OG0002427	XP_035698791
OG0002427	ENSGALP00010018673
OG0002427	ENSMGAP00000000506
OG0002427	ENSTGUP00000000866
OG0002427	ENSCAFP00845015993
OG0002427	ENSMUSP00000030698
OG0002427	ENSP00000363054
OG0002427	ENSCMIP00000041583
OG0002427	ENSORLP00000010130
OG0002427	ENSGACP00000001851
OG0002427	ENSTNIP00000005749
OG0002427	ENSDARP00000131485
OG0002427	ENSDARP00000124627
OG0002427	ENSLOCP00000004862
OG0002427	ENSGALP00010005898
OG0002427	ENSMGAP00000013865
OG0002427	ENSACAP00000010430
OG0002427	ENSCAFP00845006527
OG0002427	ENSP00000356918
OG0002427	ENSMUSP00000151638
OG0002427	ENSMODP00000021893
OG0002427	ENSCMIP00000021914
OG0002427	ENSLOCP00000021044
OG0002427	ENSORLP00000022618
OG0002427	ENSGACP00000017272
OG0002427	ENSTNIP00000013890
OG0002427	ENSDARP00000091305
OG0002427	ENSDARP00000148002
OG0002427	ENSDARP00000155931
OG0005959	XP_035696121
OG0005959	ENSGALP00010024775
OG0005959	ENSMGAP00000004225
OG0005959	ENSTGUP00000032916
OG0005959	ENSP00000373674
OG0005959	ENSMUSP00000099756
OG0005959	ENSCAFP00845033630
OG0005959	ENSMODP00000005857
OG0005959	ENSACAP00000004363
OG0005959	ENSCMIP00000017531
OG0005959	ENSTNIP00000010210
OG0005959	ENSGACP00000007345
OG0005959	ENSLOCP00000002193
OG0005959	ENSCAFP00845038295
OG0005959	ENSP00000245552
OG0005959	ENSMUSP00000021082
OG0005959	ENSMODP00000008908
OG0005959	ENSACAP00000022763
OG0005959	ENSCMIP00000001407
OG0002417	XP_035698986
OG0002417	ENSGALP00010040291
OG0002417	ENSMGAP00000004061
OG0002417	ENSTGUP00000035062
OG0002417	ENSMODP00000041586
OG0002417	ENSCAFP00845033484
OG0002417	ENSP00000222250
OG0002417	ENSMUSP00000002989
OG0002417	ENSORLP00000010763
OG0002417	ENSTNIP00000013084
OG0002417	ENSTNIP00000002618
OG0002417	ENSGACP00000010614
OG0002417	ENSDARP00000017762
OG0002417	ENSLOCP00000002578
OG0002417	ENSCMIP00000010845
OG0002417	ENSGALP00010017843
OG0002417	ENSCAFP00845022392
OG0002417	ENSP00000265138
OG0002417	ENSMUSP00000096957
OG0002417	ENSMODP00000025206
OG0002417	ENSACAP00000013174
OG0002417	ENSTGUP00000000722
OG0002417	ENSORLP00000013008
OG0002417	ENSTNIP00000012789
OG0002417	ENSGACP00000013838
OG0002417	ENSDARP00000069080
OG0002417	ENSDARP00000052306
OG0002417	ENSORLP00000001280
OG0002417	ENSGACP00000020513
OG0002417	ENSTNIP00000016574
OG0002417	ENSLOCP00000001962
OG0002417	ENSCMIP00000040570
OG0003738	XP_035658442
OG0003738	ENSGALP00010038522
OG0003738	ENSMGAP00000011190
OG0003738	ENSTGUP00000038338
OG0003738	ENSACAP00000002727
OG0003738	ENSCAFP00845023482
OG0003738	ENSCAFP00845029394
OG0003738	ENSMUSP00000099779
OG0003738	ENSP00000243344
OG0003738	ENSMODP00000008068
OG0003738	ENSCMIP00000018032
OG0003738	ENSORLP00000021258
OG0003738	ENSGACP00000007191
OG0003738	ENSTNIP00000001985
OG0003738	ENSDARP00000044269
OG0003738	ENSLOCP00000010122
OG0003738	ENSCMIP00000019411
OG0003738	ENSLOCP00000012093
OG0003738	ENSCAFP00845042629
OG0003738	ENSP00000507739
OG0003738	ENSMUSP00000035100
OG0003738	ENSMODP00000049373
OG0003738	ENSACAP00000009539
OG0000502	XP_035671655
OG0000502	ENSGALP00010041161
OG0000502	ENSP00000333547
OG0000502	ENSCAFP00845008446
OG0000502	ENSMUSP00000110021
OG0000502	ENSLOCP00000005366
OG0000502	ENSDARP00000111631
OG0000502	ENSTNIP00000014016
OG0000502	ENSGACP00000020431
OG0000502	ENSMGAP00000004544
OG0000502	ENSMODP00000048104
OG0000502	ENSORLP00000035081
OG0000502	ENSCMIP00000021058
OG0000502	ENSTGUP00000000085
OG0000502	ENSTNIP00000016165
OG0000502	ENSORLP00000019145
OG0000502	ENSORLP00000019170
OG0000502	ENSTNIP00000016167
OG0000502	ENSTNIP00000004411
OG0000502	ENSGACP00000017600
OG0000502	ENSDARP00000061365
OG0000502	ENSCAFP00845037792
OG0000502	ENSTGUP00000009574
OG0000502	ENSMUSP00000129163
OG0000502	ENSACAP00000004393
OG0000502	ENSCMIP00000045166
OG0000502	ENSMGAP00000010136
OG0000502	ENSMODP00000012261
OG0000502	ENSP00000261890
OG0000502	ENSLOCP00000017060
OG0000502	ENSDARP00000060765
OG0000502	ENSDARP00000141150
OG0000502	ENSORLP00000042567
OG0000502	ENSGACP00000017548
OG0000502	ENSDARP00000016540
OG0000502	ENSLOCP00000010800
OG0000502	ENSGALP00010041764
OG0000502	ENSTGUP00000003794
OG0000502	ENSORLP00000019148
OG0000502	ENSGALP00010041769
OG0000502	ENSTGUP00000022196
OG0000502	ENSCAFP00845014166
OG0000502	ENSMUSP00000008745
OG0000502	ENSP00000354376
OG0000502	ENSMODP00000057819
OG0000502	ENSORLP00000015208
OG0000502	ENSGACP00000006569
OG0000502	ENSTNIP00000007755
OG0000502	ENSDARP00000076180
OG0000502	ENSORLP00000036782
OG0000502	ENSGACP00000017519
OG0000502	ENSTNIP00000006613
OG0000502	ENSDARP00000135212
OG0000502	ENSLOCP00000010810
OG0000502	ENSCMIP00000007249
OG0000502	ENSGALP00010025676
OG0002043	XP_035672125
OG0002043	ENSGALP00010029805
OG0002043	ENSMGAP00000010385
OG0002043	ENSTGUP00000010160
OG0002043	ENSACAP00000012168
OG0002043	ENSCAFP00845031791
OG0002043	ENSP00000278070
OG0002043	ENSMUSP00000079389
OG0002043	ENSMODP00000014333
OG0002043	ENSORLP00000015469
OG0002043	ENSGACP00000024244
OG0002043	ENSDARP00000134026
OG0002043	ENSDARP00000107880
OG0002043	ENSORLP00000035552
OG0002043	ENSTNIP00000019616
OG0002043	ENSGACP00000009690
OG0002043	ENSLOCP00000015643
OG0002043	ENSCMIP00000029314
OG0002043	ENSGALP00010013622
OG0002043	ENSMGAP00000013155
OG0002043	ENSTGUP00000035013
OG0002043	ENSCAFP00845011775
OG0002043	ENSP00000264867
OG0002043	ENSMUSP00000117040
OG0002043	ENSMODP00000000664
OG0002043	ENSACAP00000000888
OG0002043	ENSORLP00000006028
OG0002043	ENSGACP00000025838
OG0002043	ENSTNIP00000014268
OG0002043	ENSTNIP00000004614
OG0002043	ENSDARP00000088481
OG0002043	ENSLOCP00000015207
OG0002043	ENSCMIP00000023791
OG0002043	ENSCMIP00000048117
OG0001963	XP_035664448
OG0001963	ENSGALP00010008333
OG0001963	ENSTGUP00000031871
OG0001963	ENSCAFP00845014698
OG0001963	ENSMUSP00000151452
OG0001963	ENSP00000356623
OG0001963	ENSMODP00000029358
OG0001963	ENSACAP00000036275
OG0001963	ENSLOCP00000022213
OG0001963	ENSDARP00000046715
OG0001963	ENSCMIP00000004017
OG0001963	ENSCAFP00845027666
OG0001963	ENSORLP00000012016
OG0001963	ENSTNIP00000005438
OG0001963	ENSTNIP00000008498
OG0001963	ENSLOCP00000021585
OG0001963	ENSDARP00000102688
OG0001963	ENSMUSP00000098890
OG0001963	ENSP00000499148
OG0001963	ENSGALP00010018591
OG0001963	ENSMGAP00000020513
OG0001963	ENSTGUP00000000860
OG0001963	ENSCAFP00845012413
OG0001963	ENSP00000361721
OG0001963	ENSMUSP00000092408
OG0001963	ENSMODP00000029365
OG0001963	ENSORLP00000017812
OG0001963	ENSGACP00000018438
OG0001963	ENSDARP00000137672
OG0001963	ENSDARP00000150251
OG0001963	ENSORLP00000010316
OG0001963	ENSGACP00000010355
OG0001963	ENSTNIP00000012693
OG0001963	ENSDARP00000123533
OG0001963	ENSLOCP00000022377
OG0001963	ENSCMIP00000042269
OG0003010	XP_035674874
OG0003010	ENSGALP00010030546
OG0003010	ENSMGAP00000004608
OG0003010	ENSTGUP00000033245
OG0003010	ENSACAP00000017415
OG0003010	ENSCAFP00845016050
OG0003010	ENSP00000278836
OG0003010	ENSMUSP00000085329
OG0003010	ENSORLP00000008104
OG0003010	ENSGACP00000007174
OG0003010	ENSTNIP00000019164
OG0003010	ENSDARP00000127515
OG0003010	ENSLOCP00000000440
OG0003010	ENSCMIP00000026742
OG0003010	ENSGALP00010016895
OG0003010	ENSMGAP00000011021
OG0003010	ENSCAFP00845026439
OG0003010	ENSP00000448753
OG0003010	ENSMUSP00000037477
OG0003010	ENSMODP00000025497
OG0003010	ENSACAP00000020785
OG0003010	ENSORLP00000039081
OG0003010	ENSGACP00000019420
OG0003010	ENSTNIP00000005437
OG0003010	ENSDARP00000156977
OG0003010	ENSLOCP00000019990
OG0003010	ENSCMIP00000047805
OG0003126	XP_035690802
OG0003126	ENSGALP00010044398
OG0003126	ENSMGAP00000020632
OG0003126	ENSTGUP00000026729
OG0003126	ENSCMIP00000027962
OG0003126	ENSLOCP00000005082
OG0003126	ENSORLP00000009699
OG0003126	ENSTNIP00000022478
OG0003126	ENSTNIP00000004490
OG0003126	ENSGACP00000011834
OG0003126	ENSDARP00000076823
OG0003126	ENSDARP00000147698
OG0003126	ENSCAFP00845018381
OG0003126	ENSP00000378812
OG0003126	ENSMUSP00000091835
OG0003126	ENSMODP00000053022
OG0003126	ENSCAFP00845036055
OG0003126	ENSP00000480602
OG0003126	ENSP00000418428
OG0003126	ENSMUSP00000151675
OG0003126	ENSLOCP00000007993
OG0003126	ENSGACP00000023059
OG0003126	ENSDARP00000005265
OG0003126	ENSDARP00000153675
OG0003126	ENSGALP00010039115
OG0003126	ENSACAP00000032483
OG0003126	ENSTGUP00000032942
OG0001575	XP_035688066
OG0001575	ENSGALP00010032267
OG0001575	ENSMGAP00000031908
OG0001575	ENSTGUP00000035033
OG0001575	ENSCAFP00845024438
OG0001575	ENSP00000316543
OG0001575	ENSMUSP00000121023
OG0001575	ENSMODP00000035746
OG0001575	ENSACAP00000004399
OG0001575	ENSLOCP00000012690
OG0001575	ENSDARP00000082723
OG0001575	ENSDARP00000149414
OG0001575	ENSORLP00000006622
OG0001575	ENSGACP00000019984
OG0001575	ENSTNIP00000017549
OG0001575	ENSTNIP00000014487
OG0001575	ENSGACP00000011325
OG0001575	ENSDARP00000061155
OG0001575	ENSCMIP00000010834
OG0001575	ENSGALP00010007427
OG0001575	ENSMGAP00000019054
OG0001575	ENSTGUP00000031108
OG0001575	ENSACAP00000008008
OG0001575	ENSCAFP00845005527
OG0001575	ENSMUSP00000014290
OG0001575	ENSP00000365411
OG0001575	ENSMODP00000010677
OG0001575	ENSLOCP00000009322
OG0001575	ENSORLP00000016235
OG0001575	ENSTNIP00000002887
OG0001575	ENSGACP00000006789
OG0001575	ENSORLP00000041812
OG0001575	ENSGACP00000021670
OG0001575	ENSTNIP00000010707
OG0001575	ENSDARP00000117778
OG0001575	ENSCMIP00000003076
OG0002163	XP_035685014
OG0002163	ENSGALP00010000026
OG0002163	ENSMGAP00000022971
OG0002163	ENSTGUP00000010632
OG0002163	ENSACAP00000005026
OG0002163	ENSCAFP00845033978
OG0002163	ENSP00000400887
OG0002163	ENSMUSP00000057632
OG0002163	ENSMODP00000049773
OG0002163	ENSORLP00000027394
OG0002163	ENSGACP00000023076
OG0002163	ENSTNIP00000006556
OG0002163	ENSDARP00000097715
OG0002163	ENSDARP00000102480
OG0002163	ENSDARP00000149714
OG0002163	ENSGACP00000009438
OG0002163	ENSTNIP00000013302
OG0002163	ENSORLP00000001955
OG0002163	ENSLOCP00000017508
OG0002163	ENSCMIP00000019270
OG0002163	ENSGALP00010011712
OG0002163	ENSMGAP00000030027
OG0002163	ENSTGUP00000018852
OG0002163	ENSACAP00000029537
OG0002163	ENSCAFP00845001619
OG0002163	ENSP00000351126
OG0002163	ENSMUSP00000108466
OG0002163	ENSMODP00000043619
OG0002163	ENSLOCP00000011123
OG0002163	ENSDARP00000115535
OG0002163	ENSCMIP00000043236
OG0002958	XP_035681555
OG0002958	ENSGALP00010019630
OG0002958	ENSMGAP00000012734
OG0002958	ENSTGUP00000008718
OG0002958	ENSCAFP00845021533
OG0002958	ENSP00000412696
OG0002958	ENSMUSP00000031045
OG0002958	ENSMODP00000025753
OG0002958	ENSACAP00000006933
OG0002958	ENSDARP00000058063
OG0002958	ENSDARP00000145822
OG0002958	ENSORLP00000038573
OG0002958	ENSGACP00000026619
OG0002958	ENSLOCP00000015282
OG0002958	ENSCMIP00000023287
OG0002958	ENSGALP00010023008
OG0002958	ENSMGAP00000009664
OG0002958	ENSTGUP00000000135
OG0002958	ENSCAFP00845026618
OG0002958	ENSMODP00000059662
OG0002958	ENSMUSP00000025364
OG0002958	ENSP00000274496
OG0002958	ENSORLP00000001953
OG0002958	ENSGACP00000027399
OG0002958	ENSTNIP00000021376
OG0002958	ENSDARP00000009453
OG0002958	ENSLOCP00000012870
OG0002958	ENSCMIP00000012820
OG0002958	ENSACAP00000030304
OG0001668	XP_035681017
OG0001668	ENSGALP00010022972
OG0001668	ENSMGAP00000010586
OG0001668	ENSTGUP00000030194
OG0001668	ENSACAP00000037343
OG0001668	ENSCAFP00845028128
OG0001668	ENSP00000481780
OG0001668	ENSMUSP00000110884
OG0001668	ENSMODP00000020177
OG0001668	ENSORLP00000044680
OG0001668	ENSGACP00000017221
OG0001668	ENSTNIP00000000564
OG0001668	ENSDARP00000120365
OG0001668	ENSLOCP00000002575
OG0001668	ENSCMIP00000019612
OG0001668	ENSGALP00010043394
OG0001668	ENSMGAP00000008852
OG0001668	ENSTGUP00000009628
OG0001668	ENSACAP00000002064
OG0001668	ENSCAFP00845021036
OG0001668	ENSP00000262013
OG0001668	ENSMUSP00000042271
OG0001668	ENSMODP00000057437
OG0001668	ENSLOCP00000013512
OG0001668	ENSDARP00000082784
OG0001668	ENSORLP00000045114
OG0001668	ENSGACP00000006610
OG0001668	ENSTNIP00000004971
OG0001668	ENSORLP00000013267
OG0001668	ENSGACP00000016627
OG0001668	ENSTNIP00000015609
OG0001668	ENSDARP00000143928
OG0001668	ENSCMIP00000038975
OG0003035	XP_035692748
OG0003035	ENSGALP00010022161
OG0003035	ENSMGAP00000003471
OG0003035	ENSTGUP00000002217
OG0003035	ENSMODP00000037418
OG0003035	ENSACAP00000033033
OG0003035	ENSMUSP00000110373
OG0003035	ENSLOCP00000018648
OG0003035	ENSORLP00000036427
OG0003035	ENSGACP00000022763
OG0003035	ENSTNIP00000019956
OG0003035	ENSDARP00000039879
OG0003035	ENSCMIP00000026528
OG0003035	ENSGALP00010007891
OG0003035	ENSMGAP00000029238
OG0003035	ENSTGUP00000011293
OG0003035	ENSCAFP00845030530
OG0003035	ENSP00000365567
OG0003035	ENSMUSP00000026624
OG0003035	ENSMODP00000009668
OG0003035	ENSACAP00000008857
OG0003035	ENSLOCP00000003717
OG0003035	ENSTNIP00000006183
OG0003035	ENSGACP00000003120
OG0003035	ENSDARP00000016201
OG0003035	ENSDARP00000148902
OG0003035	ENSCMIP00000013864
OG0002881	XP_035685018
OG0002881	ENSGALP00010042776
OG0002881	ENSMGAP00000033123
OG0002881	ENSCAFP00845010789
OG0002881	ENSMUSP00000088563
OG0002881	ENSP00000259351
OG0002881	ENSMODP00000024704
OG0002881	ENSACAP00000023485
OG0002881	ENSCMIP00000039525
OG0002881	ENSDARP00000089610
OG0002881	ENSGACP00000024190
OG0002881	ENSTNIP00000007703
OG0002881	ENSORLP00000015795
OG0002881	ENSLOCP00000001367
OG0002881	ENSCMIP00000003918
OG0002881	ENSGALP00010015297
OG0002881	ENSMGAP00000002142
OG0002881	ENSCAFP00845009526
OG0002881	ENSP00000356607
OG0002881	ENSMUSP00000130581
OG0002881	ENSMODP00000007471
OG0002881	ENSACAP00000012832
OG0002881	ENSLOCP00000012892
OG0002881	ENSDARP00000004445
OG0002881	ENSORLP00000028597
OG0002881	ENSTNIP00000013784
OG0002881	ENSGACP00000019246
OG0002881	ENSCMIP00000009648
OG0001914	XP_035673512
OG0001914	ENSGALP00010026437
OG0001914	ENSMGAP00000010669
OG0001914	ENSTGUP00000035995
OG0001914	ENSACAP00000024725
OG0001914	ENSCAFP00845038131
OG0001914	ENSMUSP00000094874
OG0001914	ENSP00000306124
OG0001914	ENSLOCP00000020199
OG0001914	ENSDARP00000096385
OG0001914	ENSORLP00000012962
OG0001914	ENSTNIP00000008012
OG0001914	ENSGACP00000003676
OG0001914	ENSDARP00000045085
OG0001914	ENSDARP00000149617
OG0001914	ENSORLP00000004396
OG0001914	ENSTNIP00000012756
OG0001914	ENSGACP00000015083
OG0001914	ENSCMIP00000010711
OG0001914	ENSGALP00010025546
OG0001914	ENSMGAP00000014334
OG0001914	ENSTGUP00000013368
OG0001914	ENSACAP00000035046
OG0001914	ENSCAFP00845031872
OG0001914	ENSP00000329127
OG0001914	ENSMUSP00000021527
OG0001914	ENSMODP00000010839
OG0001914	ENSORLP00000045556
OG0001914	ENSGACP00000011256
OG0001914	ENSTNIP00000020478
OG0001914	ENSDARP00000031430
OG0001914	ENSLOCP00000012409
OG0001914	ENSCMIP00000006694
OG0002224	XP_035686869
OG0002224	ENSGALP00010009304
OG0002224	ENSTGUP00000024709
OG0002224	ENSCAFP00845002851
OG0002224	ENSP00000306523
OG0002224	ENSMODP00000055172
OG0002224	ENSMUSP00000061046
OG0002224	ENSORLP00000035007
OG0002224	ENSGACP00000016536
OG0002224	ENSTNIP00000002470
OG0002224	ENSDARP00000044125
OG0002224	ENSCMIP00000003639
OG0002224	ENSORLP00000009896
OG0002224	ENSTNIP00000003750
OG0002224	ENSGACP00000011520
OG0002224	ENSDARP00000031054
OG0002224	ENSDARP00000157662
OG0002224	ENSGALP00010026227
OG0002224	ENSP00000312631
OG0002224	ENSMUSP00000092048
OG0002224	ENSMODP00000007470
OG0002224	ENSCMIP00000044883
OG0002224	ENSORLP00000027911
OG0002224	ENSGACP00000009291
OG0002224	ENSTNIP00000001097
OG0002224	ENSDARP00000069814
OG0002224	ENSLOCP00000022110
OG0002224	ENSDARP00000107863
OG0002224	ENSORLP00000045285
OG0002224	ENSTNIP00000001441
OG0002669	XP_035699965
OG0002669	ENSGALP00010022501
OG0002669	ENSMGAP00000026058
OG0002669	ENSTGUP00000018673
OG0002669	ENSTGUP00000010127
OG0002669	ENSMODP00000054961
OG0002669	ENSCAFP00845008929
OG0002669	ENSP00000373472
OG0002669	ENSMUSP00000108682
OG0002669	ENSACAP00000039406
OG0002669	ENSLOCP00000017315
OG0002669	ENSORLP00000002165
OG0002669	ENSTNIP00000012435
OG0002669	ENSGACP00000022396
OG0002669	ENSDARP00000134271
OG0002669	ENSCMIP00000043814
OG0002669	ENSGALP00010018467
OG0002669	ENSMGAP00000016354
OG0002669	ENSTGUP00000024866
OG0002669	ENSCAFP00845002050
OG0002669	ENSP00000422554
OG0002669	ENSMUSP00000057796
OG0002669	ENSMODP00000025523
OG0002669	ENSORLP00000002436
OG0002669	ENSGACP00000005958
OG0002669	ENSTNIP00000019021
OG0002669	ENSDARP00000087992
OG0002669	ENSLOCP00000015186
OG0002669	ENSCMIP00000016034
OG0002526	XP_035679303
OG0002526	ENSGALP00010030648
OG0002526	ENSMGAP00000018489
OG0002526	ENSTGUP00000038496
OG0002526	ENSACAP00000039532
OG0002526	ENSCAFP00845016328
OG0002526	ENSP00000418748
OG0002526	ENSMUSP00000111639
OG0002526	ENSMODP00000006381
OG0002526	ENSORLP00000014977
OG0002526	ENSGACP00000021596
OG0002526	ENSTNIP00000014294
OG0002526	ENSDARP00000015568
OG0002526	ENSDARP00000157582
OG0002526	ENSLOCP00000009792
OG0002526	ENSCMIP00000045784
OG0002526	ENSGALP00010017122
OG0002526	ENSMGAP00000023066
OG0002526	ENSTGUP00000012268
OG0002526	ENSACAP00000032330
OG0002526	ENSCAFP00845021565
OG0002526	ENSP00000405738
OG0002526	ENSMUSP00000103947
OG0002526	ENSMODP00000058955
OG0002526	ENSCMIP00000007130
OG0002526	ENSLOCP00000012314
OG0002526	ENSDARP00000094207
OG0002526	ENSORLP00000031836
OG0002526	ENSTNIP00000021536
OG0002526	ENSGACP00000012106
OG0001093	XP_035694942
OG0001093	ENSGALP00010044056
OG0001093	ENSMGAP00000025517
OG0001093	ENSTGUP00000022825
OG0001093	ENSMODP00000003230
OG0001093	ENSCAFP00845014558
OG0001093	ENSP00000388716
OG0001093	ENSMUSP00000026445
OG0001093	ENSACAP00000014953
OG0001093	ENSORLP00000009648
OG0001093	ENSGACP00000014562
OG0001093	ENSTNIP00000012666
OG0001093	ENSDARP00000077372
OG0001093	ENSORLP00000004553
OG0001093	ENSGACP00000012791
OG0001093	ENSTNIP00000015845
OG0001093	ENSDARP00000098380
OG0001093	ENSLOCP00000015734
OG0001093	ENSCMIP00000044674
OG0001093	ENSGALP00010030664
OG0001093	ENSTGUP00000007888
OG0001093	ENSMGAP00000031540
OG0001093	ENSMGAP00000003657
OG0001093	ENSMODP00000001222
OG0001093	ENSCAFP00845018735
OG0001093	ENSP00000371798
OG0001093	ENSMUSP00000031565
OG0001093	ENSCAFP00845024347
OG0001093	ENSACAP00000029690
OG0001093	ENSCMIP00000042666
OG0001093	ENSORLP00000017138
OG0001093	ENSTNIP00000007013
OG0001093	ENSTNIP00000017260
OG0001093	ENSGACP00000010469
OG0001093	ENSDARP00000094422
OG0001093	ENSDARP00000151702
OG0001093	ENSORLP00000012062
OG0001093	ENSTNIP00000011089
OG0001093	ENSGACP00000021819
OG0001093	ENSDARP00000077647
OG0001093	ENSLOCP00000005624
OG0001093	ENSCMIP00000026380
OG0001093	ENSCMIP00000049272
OG0001093	ENSACAP00000017464
OG0001385	XP_035697098
OG0001385	ENSGALP00010024651
OG0001385	ENSMGAP00000003639
OG0001385	ENSTGUP00000020431
OG0001385	ENSCAFP00845040006
OG0001385	ENSP00000330221
OG0001385	ENSMUSP00000048969
OG0001385	ENSMODP00000011527
OG0001385	ENSACAP00000008969
OG0001385	ENSCMIP00000004373
OG0001385	ENSLOCP00000008469
OG0001385	ENSDARP00000073475
OG0001385	ENSDARP00000155648
OG0001385	ENSORLP00000007206
OG0001385	ENSGACP00000009980
OG0001385	ENSTNIP00000018206
OG0001385	ENSGALP00010038116
OG0001385	ENSMGAP00000033208
OG0001385	ENSTGUP00000033632
OG0001385	ENSACAP00000015210
OG0001385	ENSMODP00000023226
OG0001385	ENSCAFP00845038528
OG0001385	ENSP00000311609
OG0001385	ENSMUSP00000057849
OG0001385	ENSORLP00000027954
OG0001385	ENSTNIP00000017333
OG0001385	ENSTNIP00000014019
OG0001385	ENSGACP00000020412
OG0001385	ENSORLP00000039373
OG0001385	ENSCMIP00000007752
OG0001385	ENSORLP00000044881
OG0001385	ENSDARP00000144527
OG0001385	ENSLOCP00000016665
OG0001385	ENSDARP00000112876
OG0001385	ENSDARP00000149972
OG0001385	ENSLOCP00000005091
OG0001385	ENSCMIP00000041010
OG0000490	XP_035689028
OG0000490	ENSGALP00010013193
OG0000490	ENSMGAP00000013392
OG0000490	ENSTGUP00000012337
OG0000490	ENSCAFP00845010336
OG0000490	ENSP00000480293
OG0000490	ENSP00000393379
OG0000490	ENSMUSP00000028102
OG0000490	ENSMODP00000053449
OG0000490	ENSACAP00000003224
OG0000490	ENSLOCP00000001736
OG0000490	ENSORLP00000000138
OG0000490	ENSGACP00000019876
OG0000490	ENSDARP00000078002
OG0000490	ENSTNIP00000005270
OG0000490	ENSGACP00000000405
OG0000490	ENSCMIP00000023028
OG0000490	ENSCAFP00845017778
OG0000490	ENSP00000408979
OG0000490	ENSMUSP00000096775
OG0000490	ENSACAP00000006968
OG0000490	ENSGALP00010035145
OG0000490	ENSTGUP00000027403
OG0000490	ENSCMIP00000046392
OG0000490	ENSLOCP00000007022
OG0000490	ENSORLP00000030919
OG0000490	ENSTNIP00000014963
OG0000490	ENSGACP00000008312
OG0000490	ENSDARP00000139080
OG0000490	ENSDARP00000085067
OG0000490	ENSORLP00000041330
OG0000490	ENSGACP00000008709
OG0000490	ENSTNIP00000009863
OG0000490	ENSGALP00010008057
OG0000490	ENSTGUP00000001032
OG0000490	ENSMGAP00000032844
OG0000490	ENSMGAP00000006311
OG0000490	ENSMODP00000009641
OG0000490	ENSACAP00000007080
OG0000490	ENSCAFP00845013657
OG0000490	ENSP00000307078
OG0000490	ENSMUSP00000025083
OG0000490	ENSORLP00000002851
OG0000490	ENSTNIP00000010790
OG0000490	ENSGACP00000023279
OG0000490	ENSORLP00000005443
OG0000490	ENSGACP00000001322
OG0000490	ENSTNIP00000011618
OG0000490	ENSDARP00000104118
OG0000490	ENSDARP00000138324
OG0000490	ENSLOCP00000008695
OG0000490	ENSCMIP00000022178
OG0001277	XP_035685250
OG0001277	ENSGALP00010023189
OG0001277	ENSMGAP00000008849
OG0001277	ENSTGUP00000004125
OG0001277	ENSACAP00000003591
OG0001277	ENSCAFP00845018267
OG0001277	ENSMUSP00000112508
OG0001277	ENSP00000341957
OG0001277	ENSMODP00000049268
OG0001277	ENSORLP00000041635
OG0001277	ENSTNIP00000003340
OG0001277	ENSGACP00000010649
OG0001277	ENSDARP00000010764
OG0001277	ENSDARP00000136954
OG0001277	ENSLOCP00000019365
OG0001277	ENSDARP00000118842
OG0001277	ENSDARP00000155649
OG0001277	ENSORLP00000001161
OG0001277	ENSGACP00000026068
OG0001277	ENSTNIP00000004078
OG0001277	ENSCMIP00000005281
OG0001277	ENSGALP00010026635
OG0001277	ENSMGAP00000024592
OG0001277	ENSACAP00000033897
OG0001277	ENSTGUP00000023921
OG0001277	ENSCAFP00845027803
OG0001277	ENSP00000202556
OG0001277	ENSMUSP00000062464
OG0001277	ENSMODP00000050040
OG0001277	ENSORLP00000038649
OG0001277	ENSGACP00000013596
OG0001277	ENSTNIP00000019463
OG0001277	ENSDARP00000047661
OG0001277	ENSDARP00000028707
OG0001277	ENSORLP00000026329
OG0001277	ENSGACP00000007579
OG0001277	ENSTNIP00000005633
OG0001277	ENSLOCP00000012199
OG0001277	ENSCMIP00000031974
OG0001921	XP_035699035
OG0001921	ENSGALP00010016823
OG0001921	ENSTGUP00000023826
OG0001921	ENSTGUP00000020601
OG0001921	ENSMGAP00000006426
OG0001921	ENSACAP00000033273
OG0001921	ENSCAFP00845015527
OG0001921	ENSP00000334538
OG0001921	ENSMUSP00000074196
OG0001921	ENSMODP00000024532
OG0001921	ENSORLP00000003381
OG0001921	ENSTNIP00000016458
OG0001921	ENSDARP00000113861
OG0001921	ENSDARP00000016374
OG0001921	ENSLOCP00000012924
OG0001921	ENSCMIP00000045991
OG0001921	ENSGACP00000020891
OG0001921	ENSGALP00010035044
OG0001921	ENSMGAP00000012694
OG0001921	ENSTGUP00000010621
OG0001921	ENSTGUP00000030911
OG0001921	ENSACAP00000040534
OG0001921	ENSCAFP00845018194
OG0001921	ENSP00000359987
OG0001921	ENSMUSP00000113685
OG0001921	ENSLOCP00000011752
OG0001921	ENSDARP00000138275
OG0001921	ENSORLP00000009711
OG0001921	ENSGACP00000012346
OG0001921	ENSTNIP00000013403
OG0001921	ENSORLP00000021707
OG0001921	ENSGACP00000023592
OG0001921	ENSORLP00000032445
OG0001921	ENSTNIP00000011354
OG0001921	ENSCMIP00000001611
OG0001173	XP_035678570
OG0001173	ENSGALP00010036319
OG0001173	ENSMGAP00000019273
OG0001173	ENSTGUP00000005927
OG0001173	ENSACAP00000002258
OG0001173	ENSCAFP00845011639
OG0001173	ENSP00000377529
OG0001173	ENSMUSP00000135040
OG0001173	ENSMODP00000007356
OG0001173	ENSORLP00000000404
OG0001173	ENSGACP00000023134
OG0001173	ENSDARP00000117760
OG0001173	ENSLOCP00000009970
OG0001173	ENSCMIP00000026433
